"TIMESTAMP","RECORD","HYGRO_OUT_Avg(1)","HYGRO_OUT_Avg(2)","HYGRO_OUT_Avg(3)","HYGRO_OUT_Avg(4)","HYGRO_OUT_Avg(5)","HYGRO_OUT_Avg(6)","HYGRO_OUT_Max(1)","HYGRO_OUT_Max(2)","HYGRO_OUT_Max(3)","HYGRO_OUT_Max(4)","HYGRO_OUT_Max(5)","HYGRO_OUT_Max(6)","HYGRO_OUT_Min(1)","HYGRO_OUT_Min(2)","HYGRO_OUT_Min(3)","HYGRO_OUT_Min(4)","HYGRO_OUT_Min(5)","HYGRO_OUT_Min(6)","RH_OUT_Avg(1)","RH_OUT_Avg(2)","RH_OUT_Avg(3)","RH_OUT_Avg(4)","RH_OUT_Avg(5)","RH_OUT_Avg(6)","RH_OUT_Max(1)","RH_OUT_Max(2)","RH_OUT_Max(3)","RH_OUT_Max(4)","RH_OUT_Max(5)","RH_OUT_Max(6)","RH_OUT_Min(1)","RH_OUT_Min(2)","RH_OUT_Min(3)","RH_OUT_Min(4)","RH_OUT_Min(5)","RH_OUT_Min(6)","Temp_Avg(1)","Temp_Avg(2)","Temp_Avg(3)","Temp_Avg(4)","Temp_Avg(5)","Temp_Avg(6)","Temp_Max(1)","Temp_Max(2)","Temp_Max(3)","Temp_Max(4)","Temp_Max(5)","Temp_Max(6)","Temp_Min(1)","Temp_Min(2)","Temp_Min(3)","Temp_Min(4)","Temp_Min(5)","Temp_Min(6)"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Max","Max","Max","Max","Max","Max","Min","Min","Min","Min","Min","Min","Avg","Avg","Avg","Avg","Avg","Avg","Max","Max","Max","Max","Max","Max","Min","Min","Min","Min","Min","Min","Avg","Avg","Avg","Avg","Avg","Avg","Max","Max","Max","Max","Max","Max","Min","Min","Min","Min","Min","Min"
"2019-07-02 12:43:00",48,15.7823,15.89484,15.92647,15.08257,14.69561,14.986,15.78596,15.89582,15.92786,15.08848,14.70357,14.99074,15.78062,15.8919,15.92345,15.07648,14.68807,14.98105,73.52518,74.00999,74.1454,70.40805,68.61015,69.96423,73.54102,74.01419,74.15135,70.4351,68.64765,69.98606,73.51791,73.99739,74.13248,70.38013,68.57461,69.94135,103.6,104.1,104.3,97.7,93.6,91.5,103.6,104.1,104.3,97.7,93.6,91.6,103.5,104.1,104.2,97.6,93.6,91.5
"2019-07-02 12:44:00",49,15.78451,15.89803,15.93545,15.08607,14.70539,14.98828,15.78736,15.89974,15.93798,15.09033,14.71119,14.99638,15.78132,15.89694,15.93078,15.08161,14.69459,14.98124,73.53474,74.02367,74.18377,70.42405,68.65624,69.97472,73.5471,74.03098,74.19458,70.44358,68.68356,70.01211,73.52096,74.01897,74.1638,70.40367,68.60535,69.94227,103.7,104.1,104.3,97.8,93.7,91.6,103.7,104.1,104.3,97.8,93.7,91.6,103.7,104.1,104.3,97.7,93.6,91.6
"2019-07-02 12:45:00",50,15.79071,15.9001,15.94281,15.08497,14.6903,14.98878,15.79166,15.90223,15.94545,15.08773,14.70741,14.99279,15.78938,15.89909,15.93905,15.07794,14.66818,14.98222,73.56157,74.03255,74.21519,70.41904,68.58508,69.97701,73.5657,74.04166,74.2265,70.43166,68.66573,69.99551,73.55583,74.02821,74.19913,70.38683,68.48077,69.94677,103.7,104.1,104.3,97.9,93.8,91.6,103.7,104.1,104.4,97.9,93.8,91.7,103.7,104.1,104.3,97.8,93.7,91.6
"2019-07-02 12:46:00",51,15.79296,15.90128,15.94738,15.08076,14.68195,14.99497,15.79555,15.90549,15.94953,15.08671,14.68921,15.00181,15.79003,15.89859,15.94478,15.07772,14.6742,14.98952,73.57131,74.03759,74.23473,70.39974,68.54576,70.00558,73.5825,74.05563,74.24391,70.427,68.58001,70.03711,73.55863,74.02604,74.22365,70.38583,68.50921,69.98045,103.8,104.2,104.4,98,93.9,91.7,103.8,104.2,104.4,98,93.9,91.7,103.7,104.1,104.4,97.9,93.8,91.7
"2019-07-02 12:47:00",52,15.79874,15.9058,15.95136,15.07917,14.68788,14.99424,15.80108,15.90792,15.95688,15.08116,14.69894,14.99903,15.79606,15.90401,15.94872,15.07585,14.67392,14.98352,73.59631,74.05695,74.2517,70.39247,68.57373,70.00221,73.60642,74.06601,74.27523,70.4016,68.62585,70.02428,73.58474,74.04929,74.24042,70.37725,68.5079,69.95274,103.8,104.2,104.4,98,94,91.7,103.8,104.2,104.4,98,94,91.8,103.8,104.2,104.4,98,93.9,91.7
"2019-07-02 12:48:00",53,15.80346,15.90742,15.95985,15.07899,14.68671,15.0059,15.80509,15.90986,15.96413,15.08242,14.69527,15.01384,15.80108,15.90401,15.95694,15.0747,14.67584,14.99885,73.6167,74.0639,74.28793,70.39166,68.56818,70.05592,73.62375,74.07433,74.30614,70.40735,68.60857,70.09251,73.60639,74.04927,74.2755,70.37199,68.51696,70.02342,103.8,104.2,104.4,98,94.1,91.8,103.8,104.2,104.5,98.1,94.1,91.8,103.8,104.2,104.4,98,94.1,91.8
"2019-07-02 12:49:00",54,15.80516,15.91008,15.95998,15.08318,14.70791,14.9995,15.8087,15.91096,15.96357,15.0862,14.71912,15.01384,15.80137,15.90889,15.95565,15.07868,14.69223,14.98027,73.62402,74.07529,74.28844,70.41085,68.6681,70.02643,73.63931,74.07906,74.30378,70.42466,68.72084,70.09251,73.60766,74.07018,74.27,70.39023,68.59427,69.93776,103.9,104.2,104.5,98.1,94.1,91.8,103.9,104.2,104.6,98.1,94.2,91.9,103.8,104.2,104.5,98.1,94.1,91.8
"2019-07-02 12:50:00",55,15.81103,15.91065,15.96621,15.08906,14.72454,15.02606,15.8127,15.91246,15.96864,15.0928,14.73316,15.05626,15.8077,15.90901,15.96362,15.08487,14.70923,14.9942,73.64939,74.07771,74.31499,70.43775,68.74634,70.14864,73.65659,74.08547,74.32538,70.45489,68.78689,70.28745,73.635,74.07072,74.30396,70.41859,68.6743,70.00201,103.9,104.3,104.6,98.1,94.2,91.9,103.9,104.3,104.6,98.1,94.3,91.9,103.9,104.2,104.6,98.1,94.2,91.9
"2019-07-02 12:51:00",56,15.81619,15.91376,15.96586,15.08787,14.73119,15.05922,15.81769,15.91408,15.96944,15.09009,14.736,15.06589,15.8147,15.91214,15.9628,15.08509,14.72807,15.05432,73.67168,74.09101,74.31353,70.43233,68.77764,70.30101,73.67814,74.09241,74.32877,70.44247,68.80022,70.33163,73.66521,74.08408,74.3005,70.41959,68.76294,70.27855,103.9,104.3,104.6,98.2,94.3,91.9,103.9,104.3,104.7,98.2,94.4,91.9,103.9,104.3,104.6,98.1,94.3,91.9
"2019-07-02 12:52:00",57,15.82101,15.91473,15.96767,15.08815,14.72385,15.04503,15.82268,15.91603,15.9707,15.0941,14.72931,15.04825,15.81968,15.91408,15.96472,15.08327,14.71913,15.04149,73.6925,74.09517,74.32124,70.43362,68.74309,70.2359,73.69968,74.10074,74.33413,70.46081,68.76877,70.25071,73.68674,74.09238,74.30866,70.41125,68.72092,70.21963,103.9,104.3,104.7,98.2,94.4,92,103.9,104.3,104.7,98.2,94.5,92,103.9,104.3,104.7,98.2,94.4,91.9
